adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,softcore,name,vote_average,vote_count
False,/2E755aAQIavM2loSDuClbZmM1Pt.jpg,[10764],4551,['US'],en,America's Got Talent,"A weekly talent competition where an array of performers – from singers and dancers, to comedians and novelty acts – vie for a $1 million cash prize.",69.9255,/y9Lee4CQ7mAD8B5PAExU6D4oEp5.jpg,2006-06-21,False,America's Got Talent,5.725,275
False,/gAwem2a2dFEpH8tKopWkqc9FwG9.jpg,"[16, 35, 10765]",305163,['JP'],ja,拷問バイトくんの日常,"In a society where torture is legal—and big business—Spirytus dominates the industry with skill, style, and surprisingly cheerful teamwork. Part-timers Cero, Shiu, Mikke, and Hugh tackle “client sessions,” office shenanigans, and even the occasional in-house assassin…all with a smile! Life at Spirytus proves that even in a world of pain, work can still be surprisingly fun!",47.8242,/2oDNkS1JCIgQmX0aC6S67DgrG4w.jpg,2026-01-05,False,The Daily Life of a Part-time Torturer,7.5,12
False,/2UElp7Dkm3SiB9ZEdKEWNmAOijB.jpg,"[10759, 16, 35, 10765, 10751]",61923,['US'],en,Star vs. the Forces of Evil,"Intergalactic warrior Star Butterfly arrives on Earth to live with the Diaz family. She continues to battle villains throughout the universe and high school, mainly to protect her extremely powerful wand, an object that still confuses her.",68.5152,/dKFL1AOdKNoazqZDg1zq2z69Lx1.jpg,2015-01-18,False,Star vs. the Forces of Evil,8.4,1526
False,/q3jHCb4dMfYF6ojikKuHd6LscxC.jpg,"[18, 10765]",84958,['US'],en,Loki,"After stealing the Tesseract during the events of “Avengers: Endgame,” an alternate version of Loki is brought to the mysterious Time Variance Authority, a bureaucratic organization that exists outside of time and space and monitors the timeline. They give Loki a choice: face being erased from existence due to being a “time variant” or help fix the timeline and stop a greater threat.",67.3098,/kEl2t3OhXc3Zb9FBh1AuYzRTgZp.jpg,2021-06-09,False,Loki,8.176,12728
False,/3ANXZWhhcqPAh0q6nRZ979TIwxC.jpg,[18],273240,['US'],en,Off Campus,"Hannah Wells tutors hockey captain Garrett Graham to win over her crush. Their deal becomes real connection as they face their pasts. Friends Logan, Dean, Tucker, and Allie navigate college life and love.",69.1691,/tcPc5ZMBO4y2BtCJMe3o2nwZb2B.jpg,2026-05-13,False,Off Campus,8.907,856
False,/23S5oKZjlXehjNLEhMQuxjwbyuA.jpg,"[9648, 18, 80]",60585,['US'],en,Bosch,"Harry Bosch, an LAPD homicide detective, stands trial for the fatal shooting of a serial murder suspect. A cold case involving the remains of a missing boy forces Bosch to confront his past. As daring recruit Julia Brasher catches his eye and departmental politics heat up, Bosch will pursue justice at all costs.",70.8818,/vtacLvdLgW3BNUj8DrC76X39Lfi.jpg,2015-01-14,False,Bosch,7.927,760
False,/mlEkLMkyL9ldRz4fnLANV4XsHsl.jpg,"[18, 10759, 80]",2389,['US'],en,Las Vegas,"Ed Deline is a strict ex-CIA officer who went from being Head of Security to becoming President of Operations of the Montecito, whose job is to run the day-to-day operations of the casino. Following his departure, former Marine Danny McCoy, Ed's former protégé, becomes the Montecito's new President of Operations.",72.6786,/AknZ6uDYvswlIrUKDm2Nte32xge.jpg,2003-09-22,False,Las Vegas,7.022,269
False,/wNzhjVcigBJx3dATrlEmaoKbRpx.jpg,"[10767, 10764, 99]",79917,['DE'],de,Bares für Rares,"In the show, selected applicants each present a curiosity, rarity or antique they have brought with them. Once they have received their expertise, they will have the opportunity on site to offer their exhibit to a changing five-person podium for sale and, ideally, to sell it to the highest bidder for „Bares“ (""cash"").",64.3233,/j9SzcU00nl64FdgLs4otaHBfRkj.jpg,2013-08-04,False,Bares für Rares,7.5,10
False,/vX7OgToW1ecwoizYaOX5VznIavx.jpg,[35],1825,['US'],en,"Love, American Style","An anthology comedy series featuring a line up of different celebrity guest stars appearing in anywhere from one, two, three, and four short stories or vignettes within an hour about versions of love and romance.",75.0869,/vlih2QuZmKgKyIrnobz0RJwLLnL.jpg,1969-09-29,False,"Love, American Style",6.2,21
False,/1GWiao0QYuKsoTvUmd7ivnE3qDY.jpg,"[80, 18, 10759]",62710,['US'],en,Blindspot,"A vast international plot explodes when a beautiful Jane Doe is discovered naked in Times Square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. But there's one tattoo that is impossible to miss: the name of FBI agent Kurt Weller, emblazoned across her back. ""Jane,"" Agent Weller and the rest of the FBI quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed.",71.7681,/4AeYzamQmd9Fa6hawDmYKbdvBSe.jpg,2015-09-21,False,Blindspot,7.377,2584
False,/cwosIp9M9B6TcLnv0bBg86s0WUx.jpg,"[80, 18]",41727,['US'],en,Banshee,Banshee is an American drama television series set in a small town in Pennsylvania Amish country and features an enigmatic ex-con posing as a murdered sheriff who imposes his own brand of justice while also cooking up plans that serve his own interests.,72.503,/5nXFiz8Rn8eezVjSTZBd7HmnF1G.jpg,2013-01-11,False,Banshee,7.973,1458
False,/3SWOj8ydFrxiuZdLg63fDAt4jYR.jpg,[10764],11366,['GB'],en,Big Brother,"A British reality television game show in which a number of contestants live in an isolated house for several weeks, trying to avoid being evicted by the public with the aim of winning a large cash prize at the end of the run.",76.6226,/cx0YldpEMh1EBpwwdgY1Awcg6ty.jpg,2000-07-18,False,Big Brother,4.369,65
False,/uGbBFoxXNscnH9UZuF8v0ODrrve.jpg,[10766],14509,['DE'],de,In aller Freundschaft,"German soap opera about the staff of the fictional hospital ""Sachsenklinik"" in the city of Leipzig.",66.3249,/f8ZHSXNs5jyjMz3qg7mB2fqnTjP.jpg,1998-10-26,False,In aller Freundschaft,6.286,7
False,/sEkUddzvrgRd70o28aRiZdwdq2p.jpg,"[9648, 18, 80]",4464,['US'],en,Homicide: Life on the Street,An American police procedural chronicling the work of a fictional version of the Baltimore Police Department's Homicide Unit.,67.644,/nb5310xlFjx5r9TnpKoaOTQsAlP.jpg,1993-01-31,False,Homicide: Life on the Street,8.1,151
False,/jZhbWvp8tNrCA1zTyQQGPh0kabG.jpg,[10766],14447,['PL'],pl,M jak miłość,"M jak miłość is a Polish soap opera, revolving around the multiple generations of the Mostowiak family. The series premiered on November 4, 2000 on TVP2, primarily as a weekly drama, and after one season shifting into a new timeslot and extending to two episodes per week. For the last few years the show has been the most watched drama on Polish television. Its popularity led to a Russian adaptation, entitled Lyubov kak Lyubov.

The series is also broadcast on the international channel TVP Polonia with English subtitles.",61.034,/8agoxhXGlv6ICYa733bDrfKnJ3.jpg,2000-11-04,False,L for Love,4.0,13
False,/ojEmDThITGk9IsE32uxCWCA0kH5.jpg,"[35, 18]",4598,['US'],en,Boston Legal,Alan Shore and Denny Crane lead a brigade of high-priced civil litigators in an upscale Boston law firm in a series focusing on the professional and personal lives of brilliant but often emotionally challenged attorneys. A spin-off of long-running series The Practice.,86.4033,/b0bXUCfpcsgQ6EVVmucU2G76ixT.jpg,2004-10-03,False,Boston Legal,7.916,399
False,/z8IPicmEKXUO4I2UDdMEqw7RqOE.jpg,"[16, 9648, 10765]",13916,['JP'],ja,DEATH NOTE,"Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and Light has vowed to use the power of the Death Note to rid the world of evil. But will Light succeed in his noble goal, or will the Death Note turn him into the very thing he fights against?",63.1996,/tCZFfYTIwrR7n94J6G14Y4hAFU6.jpg,2006-10-04,False,Death Note,8.618,5160
False,/szx8lk5wIv1jU3NpMBZVjjs96Fi.jpg,"[35, 10751]",106,['US'],en,The Andy Griffith Show,"Andy Taylor is the widowed sheriff of the fictional small community of Mayberry, North Carolina. His life is complicated by an inept, but well-meaning deputy, Barney Fife, a spinster aunt and housekeeper, Aunt Bee, and a precocious young son, Opie. Local ne'er-do-wells, bumbling pals, and temperamental girlfriends further complicate his life.",70.5032,/x2DNKGyeJ273Tt5hwty4GQnbwkV.jpg,1960-10-03,False,The Andy Griffith Show,7.631,175
False,/k6wPlUYtoxpQB9M63I6z2oSHLuz.jpg,[10766],879,['US'],en,All My Children,"All My Children is an American television soap opera that aired on ABC for 41 years, from January 5, 1970 to September 23, 2011, and on The Online Network since April 29, 2013 via Hulu, Hulu Plus, and iTunes. Created by Agnes Nixon, All My Children is set in Pine Valley, Pennsylvania, a fictitious suburb of Philadelphia which is modeled on the actual Philadelphia suburb of Rosemont.",71.3413,/4zYDW6wunTm5gm8vo4dfhpvkT0w.jpg,1970-01-05,False,All My Children,6.431,29
False,/AooMxrbknmeFNabPL8Laas4txSn.jpg,[18],2026,['US'],en,Judging Amy,"Judging Amy is an American television drama that was telecast from September 19, 1999, through May 3, 2005, on CBS-TV. This TV series starred Amy Brenneman and Tyne Daly. Its main character is a judge who serves in a family court, and in addition to the family-related cases that she adjudicates, many episodes of the show focus on her own experiences as a divorced mother, and on the experiences of her mother, a social worker who works in the field of child welfare. This series was based on the life experiences of Brenneman's mother.",71.3336,/5Znl8HNStdoHHy0hqdljpDZnVRn.jpg,1999-09-19,False,Judging Amy,7.5,84
False,/jwFJrUXj0SEAVpZsgvRUBi5trLL.jpg,"[10759, 18, 80]",2919,['US'],en,Burn Notice,A formerly blacklisted spy uses his unique skills and training to help people in desperate situations.,68.9516,/o2fnD3SNiQjGVgA2C3ezaeh2HK.jpg,2007-06-28,False,Burn Notice,7.5,612
False,Tidak tersedia,[10762],37057,['GB'],en,CITV Breakfast,"CITV Breakfast is a British digital television station owned by ITV Breakfast Limited, part of ITV plc. It broadcasts every morning between 06:00 and 09:25. It was originally designed to complement its sister channel GMTV, and offered children's programming every day. On weekdays teleshopping was shown for the first half hour until 6.30am followed by Action Stations! until 9.25am.

Weekends changed to pre-school programming, with Wakey! Wakey! airing 06:00 to 09:00 on Saturdays and Sundays. A teleshopping strand was featured on Saturdays and Sundays airing from 09:00-09:25. A repeat of The Sunday Programme was aired at 07:55-08:55 each Sunday from 1999-2008. The station closed down at 09:25, although viewers didn't notice any changeover between GMTV2 and CITV.

On 17 March 2008, ITV2 and its one-hour timeshift channel have been broadcasting 24 hours a day, meaning GMTV2 programming moved from ITV2 to ITV4, broadcasting its usual hours. The stand continues to be simulcast on CITV.

As of November 2006, a one hour delayed version of GMTV2 had been available on ITV2+1 on Sky and also on Freeview, running from 07:00 to 10:25, however due to the change from ITV2 to ITV4, GMTV2 was available one hour later on ITV4+1 on Sky Channel 180.",87.2145,Tidak tersedia,1999-01-04,False,CITV Breakfast,0.0,0
False,/5qNlwCIPJm4RkO3MnxfPnnwB310.jpg,"[80, 9648, 18]",21728,['US'],en,The Alfred Hitchcock Hour,"A continuation of the anthology series “Alfred Hitchcock Presents”, hosted by the master of suspense and featuring thrillers and mysteries.",68.8586,/6bnJU1YmobWBNokjLruUsZ6cykC.jpg,1962-09-20,False,The Alfred Hitchcock Hour,7.853,85
False,/czpfLUoJt7uPQf2i7S2Mo2cwRGl.jpg,[35],61381,['US'],en,black-ish,"A family man struggles to gain a sense of cultural identity while raising his kids in a predominantly white, upper-middle-class neighborhood.",67.1898,/ga1zJ6UejPIfyL8BA22pK6dqsC8.jpg,2014-09-24,False,black-ish,7.07,350
False,/jvHw1zF20kYA9gbF2VprXD6uJpq.jpg,"[18, 35]",105,['US'],en,Sex and the City,"Based on the bestselling book by Candace Bushnell, Sex and the City tells the story of four best friends, all single and in their late thirties, as they pursue their careers and talk about their sex lives, all while trying to survive the New York social scene. ",72.2813,/jfLp8gTfdi9d8onEFJ60kp1Bl1e.jpg,1998-06-06,False,Sex and the City,7.349,2204
False,/AuQGIa3ZarPdS0bhWjQWJR0mhJj.jpg,"[80, 18, 10759]",1414,['US'],en,The Shield,The story of an inner-city Los Angeles police precinct where some of the cops aren't above breaking the rules or working against their associates to both keep the streets safe and their self-interests intact.,70.5513,/AfdZXqqlFsPUEfi6kWWWthxw7Nz.jpg,2002-03-12,False,The Shield,8.2,902
False,/390GKeZ6GLJNEbazLq7SFIYLvxW.jpg,"[10767, 10764]",6836,['TW'],zh,康熙來了,"Kang Xi Lai Le is a Taiwanese variety-comedy talk show hosted by variety show veterans Dee Hsu and Kevin Tsai. It was produced by Chungta Production from 2004 to 2009, and currently produced by Gold Star Production along with the writing and production staff of GUESS. It was first broadcast on 5 January 2004 and currently airs Monday to Friday at 22:00-23:00 on cable TV CTi Variety. In most episodes, the hosts interview a panel of celebrities in various and controversial topics while employing their signature comedic bantering. It is broadcast in Hong Kong on ATV Home under the name of Variety Show of Mr Con and Ms Csi.

Although it is broadcast in Taiwan, the show is very successful and popular among Chinese speaking audiences across the world who watch uploaded re-runs over the internet or through bootleg DVDs. The show has been mentioned in other Taiwanese variety and talk shows, mainly from presenters who appeared on the show.",68.7619,/bVWEPDZHRSdd7voVled6CLLq1zB.jpg,2004-01-05,False,Kangxi Coming,7.7,3
False,/u23G9KZregWHs1use6ir1fX27gl.jpg,"[35, 18]",81356,['GB'],en,Sex Education,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,64.2566,/bc3bmTdnoKcRuO9xdQKgAbB7Y9Z.jpg,2019-01-11,False,Sex Education,8.192,8002
False,/3OX2ysmkK61hJsm4AfjTPtrVgMY.jpg,"[10766, 18, 10751]",93,['US'],en,Falcon Crest,"Falcon Crest is an American primetime television soap opera which aired on the CBS network for nine seasons, from December 4, 1981 to May 17, 1990. A total of 227 episodes were produced.

The series revolves around the feuding factions of the wealthy Gioberti/Channing family in the Californian wine industry. Jane Wyman starred as Angela Channing, the tyrannical matriarch of the Falcon Crest Winery, alongside Robert Foxworth as Chase Gioberti, Angela's nephew who returns to Falcon Crest following the death of his father. The series was set in the fictitious Tuscany Valley northeast of San Francisco.",73.5169,/rgcKhBsHwAlPpeJG9yKip5oWVo9.jpg,1981-12-04,False,Falcon Crest,5.539,64
False,/zr1MDQCPVB5uJEHxiO6Tukn4OjH.jpg,"[16, 35, 18]",60863,['JP'],ja,ハイキュー!!,"Inspired by a small-statured pro volleyball player, Hinata creates a volleyball team in his last year of middle school. Unfortunately the team is matched up against the ""King of the Court"" Tobio Kageyama’s team in their first tournament and inevitably lose. After the crushing defeat, Hinata vows to surpass Kageyama After entering high school, Hinata joins the volleyball team only to find that Tobio has also joined.",70.5661,/8WEr48swcqe89Zsy5sdrGCASlIg.jpg,2014-04-06,False,Haikyu!!,8.6,1552
False,/lQcUbt8Rs0TcmIhsVGpoEeqWHwE.jpg,"[16, 18, 10765]",288659,['JP'],ja,春夏秋冬代行者 春の舞,"When the Agent of Spring, Hinagiku Kayo, is abducted, spring itself vanishes—plunging the world into unending winter. Refusing to give up, her devoted guard, Sakura Himedaka, searches for her for years. When Hinagiku suddenly returns, the two set out to restore the lost season, face the past that tore them apart, and reclaim the warmth they refuse to lose again.",56.772,/fiRyRdULdUKJWjy4WrBqQEBdYNR.jpg,2026-03-29,False,Agents of the Four Seasons Dance of Spring,7.1,24
